id,tokens,ner_tags,text,tokens_tags,ner_text,prompts
9900,"['SEC' 'adopts' 'rules' 'to' 'improve' 'investor' 'access' 'to' 'best'
 'stock' 'prices' '.']","['B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",SEC adopts rules to improve investor access to best stock prices .,"['SEC(B-ORG)', 'adopts(O)', 'rules(O)', 'to(O)', 'improve(O)', 'investor(O)', 'access(O)', 'to(O)', 'best(O)', 'stock(O)', 'prices(O)', '.(O)']",SEC(B-ORG) adopts(O) rules(O) to(O) improve(O) investor(O) access(O) to(O) best(O) stock(O) prices(O) .(O),"Input: SEC adopts rules to improve investor access to best stock prices .
Output: SEC(B-ORG) adopts(O) rules(O) to(O) improve(O) investor(O) access(O) to(O) best(O) stock(O) prices(O) .(O)"
5561,['Aarau' '1' 'Young' 'Boys' '0'],"['B-ORG', 'O', 'B-ORG', 'I-ORG', 'O']",Aarau 1 Young Boys 0,"['Aarau(B-ORG)', '1(O)', 'Young(B-ORG)', 'Boys(I-ORG)', '0(O)']",Aarau(B-ORG) 1(O) Young(B-ORG) Boys(I-ORG) 0(O),"Input: Aarau 1 Young Boys 0
Output: Aarau(B-ORG) 1(O) Young(B-ORG) Boys(I-ORG) 0(O)"
12146,"['ISS' 'said' 'that' 'the' 'deal' 'included' 'ISS' 'Inc' 'operations' 'in'
 'Mexico' 'and' 'the' 'sale' 'of' 'ISS' 'Inc' 'interests' 'in' 'Brazil'
 'would' 'be' 'discussed' '.']","['B-ORG', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O']",ISS said that the deal included ISS Inc operations in Mexico and the sale of ISS Inc interests in Brazil would be discussed .,"['ISS(B-ORG)', 'said(O)', 'that(O)', 'the(O)', 'deal(O)', 'included(O)', 'ISS(B-ORG)', 'Inc(I-ORG)', 'operations(O)', 'in(O)', 'Mexico(B-LOC)', 'and(O)', 'the(O)', 'sale(O)', 'of(O)', 'ISS(B-ORG)', 'Inc(I-ORG)', 'interests(O)', 'in(O)', 'Brazil(B-LOC)', 'would(O)', 'be(O)', 'discussed(O)', '.(O)']",ISS(B-ORG) said(O) that(O) the(O) deal(O) included(O) ISS(B-ORG) Inc(I-ORG) operations(O) in(O) Mexico(B-LOC) and(O) the(O) sale(O) of(O) ISS(B-ORG) Inc(I-ORG) interests(O) in(O) Brazil(B-LOC) would(O) be(O) discussed(O) .(O),"Input: ISS said that the deal included ISS Inc operations in Mexico and the sale of ISS Inc interests in Brazil would be discussed .
Output: ISS(B-ORG) said(O) that(O) the(O) deal(O) included(O) ISS(B-ORG) Inc(I-ORG) operations(O) in(O) Mexico(B-LOC) and(O) the(O) sale(O) of(O) ISS(B-ORG) Inc(I-ORG) interests(O) in(O) Brazil(B-LOC) would(O) be(O) discussed(O) .(O)"
5967,['Leftist' 'Mexican' 'armed' 'group' 'says' 'troops' 'in' 'capital' '.'],"['O', 'B-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Leftist Mexican armed group says troops in capital .,"['Leftist(O)', 'Mexican(B-MISC)', 'armed(O)', 'group(O)', 'says(O)', 'troops(O)', 'in(O)', 'capital(O)', '.(O)']",Leftist(O) Mexican(B-MISC) armed(O) group(O) says(O) troops(O) in(O) capital(O) .(O),"Input: Leftist Mexican armed group says troops in capital .
Output: Leftist(O) Mexican(B-MISC) armed(O) group(O) says(O) troops(O) in(O) capital(O) .(O)"
2270,"['130' 'Fernando' 'Roca' '(' 'Spain' ')' '66' '64' ',' 'Ian' 'Pyman' '66'
 '64']","['O', 'B-PER', 'I-PER', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O']","130 Fernando Roca ( Spain ) 66 64 , Ian Pyman 66 64","['130(O)', 'Fernando(B-PER)', 'Roca(I-PER)', '((O)', 'Spain(B-LOC)', ')(O)', '66(O)', '64(O)', ',(O)', 'Ian(B-PER)', 'Pyman(I-PER)', '66(O)', '64(O)']","130(O) Fernando(B-PER) Roca(I-PER) ((O) Spain(B-LOC) )(O) 66(O) 64(O) ,(O) Ian(B-PER) Pyman(I-PER) 66(O) 64(O)","Input: 130 Fernando Roca ( Spain ) 66 64 , Ian Pyman 66 64
Output: 130(O) Fernando(B-PER) Roca(I-PER) ((O) Spain(B-LOC) )(O) 66(O) 64(O) ,(O) Ian(B-PER) Pyman(I-PER) 66(O) 64(O)"
9324,"['Tuesday' ""'s"" 'poll' 'involved' '1,002' 'registered' 'voters' 'and'
 'had' 'a' 'margin' 'of' 'error' 'of' '3.5' 'percentage' 'points' '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","Tuesday 's poll involved 1,002 registered voters and had a margin of error of 3.5 percentage points .","['Tuesday(O)', ""'s(O)"", 'poll(O)', 'involved(O)', '1,002(O)', 'registered(O)', 'voters(O)', 'and(O)', 'had(O)', 'a(O)', 'margin(O)', 'of(O)', 'error(O)', 'of(O)', '3.5(O)', 'percentage(O)', 'points(O)', '.(O)']","Tuesday(O) 's(O) poll(O) involved(O) 1,002(O) registered(O) voters(O) and(O) had(O) a(O) margin(O) of(O) error(O) of(O) 3.5(O) percentage(O) points(O) .(O)","Input: Tuesday 's poll involved 1,002 registered voters and had a margin of error of 3.5 percentage points .
Output: Tuesday(O) 's(O) poll(O) involved(O) 1,002(O) registered(O) voters(O) and(O) had(O) a(O) margin(O) of(O) error(O) of(O) 3.5(O) percentage(O) points(O) .(O)"
3531,['Paris' '22' '3' '1' '18' '398' '795' '7'],"['B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Paris 22 3 1 18 398 795 7,"['Paris(B-ORG)', '22(O)', '3(O)', '1(O)', '18(O)', '398(O)', '795(O)', '7(O)']",Paris(B-ORG) 22(O) 3(O) 1(O) 18(O) 398(O) 795(O) 7(O),"Input: Paris 22 3 1 18 398 795 7
Output: Paris(B-ORG) 22(O) 3(O) 1(O) 18(O) 398(O) 795(O) 7(O)"
4340,"['Clinton' 'departs' 'on' 'Sunday' 'on' 'a' 'four-day' 'train' 'trip'
 'through' 'West' 'Virginia' ',' 'Kentucky' ',' 'Ohio' ',' 'Michigan'
 'and' 'Indiana' 'while' 'fellow' 'Democrats' 'are' 'gathered' 'in'
 'Chicago' '.']","['B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'B-LOC', 'O', 'B-LOC', 'O', 'B-LOC', 'O', 'B-LOC', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'B-LOC', 'O']","Clinton departs on Sunday on a four-day train trip through West Virginia , Kentucky , Ohio , Michigan and Indiana while fellow Democrats are gathered in Chicago .","['Clinton(B-PER)', 'departs(O)', 'on(O)', 'Sunday(O)', 'on(O)', 'a(O)', 'four-day(O)', 'train(O)', 'trip(O)', 'through(O)', 'West(B-LOC)', 'Virginia(I-LOC)', ',(O)', 'Kentucky(B-LOC)', ',(O)', 'Ohio(B-LOC)', ',(O)', 'Michigan(B-LOC)', 'and(O)', 'Indiana(B-LOC)', 'while(O)', 'fellow(O)', 'Democrats(B-MISC)', 'are(O)', 'gathered(O)', 'in(O)', 'Chicago(B-LOC)', '.(O)']","Clinton(B-PER) departs(O) on(O) Sunday(O) on(O) a(O) four-day(O) train(O) trip(O) through(O) West(B-LOC) Virginia(I-LOC) ,(O) Kentucky(B-LOC) ,(O) Ohio(B-LOC) ,(O) Michigan(B-LOC) and(O) Indiana(B-LOC) while(O) fellow(O) Democrats(B-MISC) are(O) gathered(O) in(O) Chicago(B-LOC) .(O)","Input: Clinton departs on Sunday on a four-day train trip through West Virginia , Kentucky , Ohio , Michigan and Indiana while fellow Democrats are gathered in Chicago .
Output: Clinton(B-PER) departs(O) on(O) Sunday(O) on(O) a(O) four-day(O) train(O) trip(O) through(O) West(B-LOC) Virginia(I-LOC) ,(O) Kentucky(B-LOC) ,(O) Ohio(B-LOC) ,(O) Michigan(B-LOC) and(O) Indiana(B-LOC) while(O) fellow(O) Democrats(B-MISC) are(O) gathered(O) in(O) Chicago(B-LOC) .(O)"
8199,['Huddersfield' '2' '1' '0' '1' '3' '3' '3'],"['B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Huddersfield 2 1 0 1 3 3 3,"['Huddersfield(B-ORG)', '2(O)', '1(O)', '0(O)', '1(O)', '3(O)', '3(O)', '3(O)']",Huddersfield(B-ORG) 2(O) 1(O) 0(O) 1(O) 3(O) 3(O) 3(O),"Input: Huddersfield 2 1 0 1 3 3 3
Output: Huddersfield(B-ORG) 2(O) 1(O) 0(O) 1(O) 3(O) 3(O) 3(O)"
3452,"['5' '-' 'Andrei' 'Medvedev' '(' 'Ukraine' ')' 'beat' 'Jonathan' 'Stark'
 '(' 'U.S.' ')' '7-6']","['O', 'O', 'B-PER', 'I-PER', 'O', 'B-LOC', 'O', 'O', 'B-PER', 'I-PER', 'O', 'B-LOC', 'O', 'O']",5 - Andrei Medvedev ( Ukraine ) beat Jonathan Stark ( U.S. ) 7-6,"['5(O)', '-(O)', 'Andrei(B-PER)', 'Medvedev(I-PER)', '((O)', 'Ukraine(B-LOC)', ')(O)', 'beat(O)', 'Jonathan(B-PER)', 'Stark(I-PER)', '((O)', 'U.S.(B-LOC)', ')(O)', '7-6(O)']",5(O) -(O) Andrei(B-PER) Medvedev(I-PER) ((O) Ukraine(B-LOC) )(O) beat(O) Jonathan(B-PER) Stark(I-PER) ((O) U.S.(B-LOC) )(O) 7-6(O),"Input: 5 - Andrei Medvedev ( Ukraine ) beat Jonathan Stark ( U.S. ) 7-6
Output: 5(O) -(O) Andrei(B-PER) Medvedev(I-PER) ((O) Ukraine(B-LOC) )(O) beat(O) Jonathan(B-PER) Stark(I-PER) ((O) U.S.(B-LOC) )(O) 7-6(O)"
3405,['5.' 'Gerhard' 'Berger' '(' 'Austria' ')' 'Benetton' '1:51.960'],"['O', 'B-PER', 'I-PER', 'O', 'B-LOC', 'O', 'B-ORG', 'O']",5. Gerhard Berger ( Austria ) Benetton 1:51.960,"['5.(O)', 'Gerhard(B-PER)', 'Berger(I-PER)', '((O)', 'Austria(B-LOC)', ')(O)', 'Benetton(B-ORG)', '1:51.960(O)']",5.(O) Gerhard(B-PER) Berger(I-PER) ((O) Austria(B-LOC) )(O) Benetton(B-ORG) 1:51.960(O),"Input: 5. Gerhard Berger ( Austria ) Benetton 1:51.960
Output: 5.(O) Gerhard(B-PER) Berger(I-PER) ((O) Austria(B-LOC) )(O) Benetton(B-ORG) 1:51.960(O)"
10223,['ROWING' '-' 'REDGRAVE' 'MAY' 'SEEK' 'FIFTH' 'OLYMPIC' 'GOLD' '.'],"['O', 'O', 'B-PER', 'O', 'O', 'O', 'B-MISC', 'O', 'O']",ROWING - REDGRAVE MAY SEEK FIFTH OLYMPIC GOLD .,"['ROWING(O)', '-(O)', 'REDGRAVE(B-PER)', 'MAY(O)', 'SEEK(O)', 'FIFTH(O)', 'OLYMPIC(B-MISC)', 'GOLD(O)', '.(O)']",ROWING(O) -(O) REDGRAVE(B-PER) MAY(O) SEEK(O) FIFTH(O) OLYMPIC(B-MISC) GOLD(O) .(O),"Input: ROWING - REDGRAVE MAY SEEK FIFTH OLYMPIC GOLD .
Output: ROWING(O) -(O) REDGRAVE(B-PER) MAY(O) SEEK(O) FIFTH(O) OLYMPIC(B-MISC) GOLD(O) .(O)"
5962,"['Reuters' 'cameraman' 'Liutauras' 'Stremaitis' 'said' 'a' 'column' 'of'
 'around' '40' 'vehicles' ',' 'including' 'tanks' ',' 'armoured'
 'personnel' 'carriers' ',' 'artillery' 'cannons' 'and' 'lorries' ','
 'escorted' 'by' 'Chechen' 'rebels' ',' 'pulled' 'out' 'of' 'the'
 'village' 'of' 'Shatoi' 'towards' 'the' 'border' ',' 'around' '50' 'km'
 '(' '31' 'miles' ')' 'to' 'the' 'north' '.']","['B-ORG', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","Reuters cameraman Liutauras Stremaitis said a column of around 40 vehicles , including tanks , armoured personnel carriers , artillery cannons and lorries , escorted by Chechen rebels , pulled out of the village of Shatoi towards the border , around 50 km ( 31 miles ) to the north .","['Reuters(B-ORG)', 'cameraman(O)', 'Liutauras(B-PER)', 'Stremaitis(I-PER)', 'said(O)', 'a(O)', 'column(O)', 'of(O)', 'around(O)', '40(O)', 'vehicles(O)', ',(O)', 'including(O)', 'tanks(O)', ',(O)', 'armoured(O)', 'personnel(O)', 'carriers(O)', ',(O)', 'artillery(O)', 'cannons(O)', 'and(O)', 'lorries(O)', ',(O)', 'escorted(O)', 'by(O)', 'Chechen(B-MISC)', 'rebels(O)', ',(O)', 'pulled(O)', 'out(O)', 'of(O)', 'the(O)', 'village(O)', 'of(O)', 'Shatoi(B-LOC)', 'towards(O)', 'the(O)', 'border(O)', ',(O)', 'around(O)', '50(O)', 'km(O)', '((O)', '31(O)', 'miles(O)', ')(O)', 'to(O)', 'the(O)', 'north(O)', '.(O)']","Reuters(B-ORG) cameraman(O) Liutauras(B-PER) Stremaitis(I-PER) said(O) a(O) column(O) of(O) around(O) 40(O) vehicles(O) ,(O) including(O) tanks(O) ,(O) armoured(O) personnel(O) carriers(O) ,(O) artillery(O) cannons(O) and(O) lorries(O) ,(O) escorted(O) by(O) Chechen(B-MISC) rebels(O) ,(O) pulled(O) out(O) of(O) the(O) village(O) of(O) Shatoi(B-LOC) towards(O) the(O) border(O) ,(O) around(O) 50(O) km(O) ((O) 31(O) miles(O) )(O) to(O) the(O) north(O) .(O)","Input: Reuters cameraman Liutauras Stremaitis said a column of around 40 vehicles , including tanks , armoured personnel carriers , artillery cannons and lorries , escorted by Chechen rebels , pulled out of the village of Shatoi towards the border , around 50 km ( 31 miles ) to the north .
Output: Reuters(B-ORG) cameraman(O) Liutauras(B-PER) Stremaitis(I-PER) said(O) a(O) column(O) of(O) around(O) 40(O) vehicles(O) ,(O) including(O) tanks(O) ,(O) armoured(O) personnel(O) carriers(O) ,(O) artillery(O) cannons(O) and(O) lorries(O) ,(O) escorted(O) by(O) Chechen(B-MISC) rebels(O) ,(O) pulled(O) out(O) of(O) the(O) village(O) of(O) Shatoi(B-LOC) towards(O) the(O) border(O) ,(O) around(O) 50(O) km(O) ((O) 31(O) miles(O) )(O) to(O) the(O) north(O) .(O)"
11101,"['Continuing' 'attacks' 'are' 'generally' 'ascribed' 'to' 'renegade'
 'soldiers' 'or' 'uncontrolled' 'bands' 'of' 'rebels' 'and' 'refugees'
 'displaced' 'by' 'the' 'fighting' 'starting' 'to' 'return' 'to' 'their'
 'homes' '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Continuing attacks are generally ascribed to renegade soldiers or uncontrolled bands of rebels and refugees displaced by the fighting starting to return to their homes .,"['Continuing(O)', 'attacks(O)', 'are(O)', 'generally(O)', 'ascribed(O)', 'to(O)', 'renegade(O)', 'soldiers(O)', 'or(O)', 'uncontrolled(O)', 'bands(O)', 'of(O)', 'rebels(O)', 'and(O)', 'refugees(O)', 'displaced(O)', 'by(O)', 'the(O)', 'fighting(O)', 'starting(O)', 'to(O)', 'return(O)', 'to(O)', 'their(O)', 'homes(O)', '.(O)']",Continuing(O) attacks(O) are(O) generally(O) ascribed(O) to(O) renegade(O) soldiers(O) or(O) uncontrolled(O) bands(O) of(O) rebels(O) and(O) refugees(O) displaced(O) by(O) the(O) fighting(O) starting(O) to(O) return(O) to(O) their(O) homes(O) .(O),"Input: Continuing attacks are generally ascribed to renegade soldiers or uncontrolled bands of rebels and refugees displaced by the fighting starting to return to their homes .
Output: Continuing(O) attacks(O) are(O) generally(O) ascribed(O) to(O) renegade(O) soldiers(O) or(O) uncontrolled(O) bands(O) of(O) rebels(O) and(O) refugees(O) displaced(O) by(O) the(O) fighting(O) starting(O) to(O) return(O) to(O) their(O) homes(O) .(O)"
2368,['5.' 'Jean-Paul' 'Bruwier' '(' 'Belgium' ')' '49.24'],"['O', 'B-PER', 'I-PER', 'O', 'B-LOC', 'O', 'O']",5. Jean-Paul Bruwier ( Belgium ) 49.24,"['5.(O)', 'Jean-Paul(B-PER)', 'Bruwier(I-PER)', '((O)', 'Belgium(B-LOC)', ')(O)', '49.24(O)']",5.(O) Jean-Paul(B-PER) Bruwier(I-PER) ((O) Belgium(B-LOC) )(O) 49.24(O),"Input: 5. Jean-Paul Bruwier ( Belgium ) 49.24
Output: 5.(O) Jean-Paul(B-PER) Bruwier(I-PER) ((O) Belgium(B-LOC) )(O) 49.24(O)"
1958,['J.' 'Crawley' 'b' 'Waqar' 'Younis' '106'],"['B-PER', 'I-PER', 'O', 'B-PER', 'I-PER', 'O']",J. Crawley b Waqar Younis 106,"['J.(B-PER)', 'Crawley(I-PER)', 'b(O)', 'Waqar(B-PER)', 'Younis(I-PER)', '106(O)']",J.(B-PER) Crawley(I-PER) b(O) Waqar(B-PER) Younis(I-PER) 106(O),"Input: J. Crawley b Waqar Younis 106
Output: J.(B-PER) Crawley(I-PER) b(O) Waqar(B-PER) Younis(I-PER) 106(O)"
8748,"['Swiss' 'league' 'leaders' 'Neuchatel' 'Xamax' 'said' 'on' 'Tuesday'
 'they' 'would' 'appeal' 'against' 'a' 'nine-month' 'ban' 'imposed' 'on'
 'French' 'international' 'defender' 'Jean-Pierre' 'Cyprien' 'for' 'his'
 'part' 'in' 'a' 'post-match' 'brawl' '.']","['B-MISC', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Swiss league leaders Neuchatel Xamax said on Tuesday they would appeal against a nine-month ban imposed on French international defender Jean-Pierre Cyprien for his part in a post-match brawl .,"['Swiss(B-MISC)', 'league(O)', 'leaders(O)', 'Neuchatel(B-ORG)', 'Xamax(I-ORG)', 'said(O)', 'on(O)', 'Tuesday(O)', 'they(O)', 'would(O)', 'appeal(O)', 'against(O)', 'a(O)', 'nine-month(O)', 'ban(O)', 'imposed(O)', 'on(O)', 'French(B-MISC)', 'international(O)', 'defender(O)', 'Jean-Pierre(B-PER)', 'Cyprien(I-PER)', 'for(O)', 'his(O)', 'part(O)', 'in(O)', 'a(O)', 'post-match(O)', 'brawl(O)', '.(O)']",Swiss(B-MISC) league(O) leaders(O) Neuchatel(B-ORG) Xamax(I-ORG) said(O) on(O) Tuesday(O) they(O) would(O) appeal(O) against(O) a(O) nine-month(O) ban(O) imposed(O) on(O) French(B-MISC) international(O) defender(O) Jean-Pierre(B-PER) Cyprien(I-PER) for(O) his(O) part(O) in(O) a(O) post-match(O) brawl(O) .(O),"Input: Swiss league leaders Neuchatel Xamax said on Tuesday they would appeal against a nine-month ban imposed on French international defender Jean-Pierre Cyprien for his part in a post-match brawl .
Output: Swiss(B-MISC) league(O) leaders(O) Neuchatel(B-ORG) Xamax(I-ORG) said(O) on(O) Tuesday(O) they(O) would(O) appeal(O) against(O) a(O) nine-month(O) ban(O) imposed(O) on(O) French(B-MISC) international(O) defender(O) Jean-Pierre(B-PER) Cyprien(I-PER) for(O) his(O) part(O) in(O) a(O) post-match(O) brawl(O) .(O)"
7723,"['A' 'mild-mannered' 'and' 'youthful' 'man' 'who' 'rose' 'rapidly' 'after'
 'entering' 'the' 'Senate' 'in' '1987' ',' 'he' 'presented' 'himself' 'as'
 'a' 'Midwest' 'moderate' ',' 'as' 'a' 'Democratic' 'winner' 'in' 'a'
 'Republican' 'state' 'able' 'to' 'unite' 'Senate' 'factions' '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O']","A mild-mannered and youthful man who rose rapidly after entering the Senate in 1987 , he presented himself as a Midwest moderate , as a Democratic winner in a Republican state able to unite Senate factions .","['A(O)', 'mild-mannered(O)', 'and(O)', 'youthful(O)', 'man(O)', 'who(O)', 'rose(O)', 'rapidly(O)', 'after(O)', 'entering(O)', 'the(O)', 'Senate(B-ORG)', 'in(O)', '1987(O)', ',(O)', 'he(O)', 'presented(O)', 'himself(O)', 'as(O)', 'a(O)', 'Midwest(B-LOC)', 'moderate(O)', ',(O)', 'as(O)', 'a(O)', 'Democratic(B-MISC)', 'winner(O)', 'in(O)', 'a(O)', 'Republican(B-MISC)', 'state(O)', 'able(O)', 'to(O)', 'unite(O)', 'Senate(B-ORG)', 'factions(O)', '.(O)']","A(O) mild-mannered(O) and(O) youthful(O) man(O) who(O) rose(O) rapidly(O) after(O) entering(O) the(O) Senate(B-ORG) in(O) 1987(O) ,(O) he(O) presented(O) himself(O) as(O) a(O) Midwest(B-LOC) moderate(O) ,(O) as(O) a(O) Democratic(B-MISC) winner(O) in(O) a(O) Republican(B-MISC) state(O) able(O) to(O) unite(O) Senate(B-ORG) factions(O) .(O)","Input: A mild-mannered and youthful man who rose rapidly after entering the Senate in 1987 , he presented himself as a Midwest moderate , as a Democratic winner in a Republican state able to unite Senate factions .
Output: A(O) mild-mannered(O) and(O) youthful(O) man(O) who(O) rose(O) rapidly(O) after(O) entering(O) the(O) Senate(B-ORG) in(O) 1987(O) ,(O) he(O) presented(O) himself(O) as(O) a(O) Midwest(B-LOC) moderate(O) ,(O) as(O) a(O) Democratic(B-MISC) winner(O) in(O) a(O) Republican(B-MISC) state(O) able(O) to(O) unite(O) Senate(B-ORG) factions(O) .(O)"
6206,"['""' 'We' 'did' 'not' 'have' 'money' 'for' 'fertiliser' ',' 'we' ""'re""
 'in' 'debt' 'for' 'fuel' ',' 'and' 'we' ""'re"" 'borrowing' 'diesel' ','
 '""' 'Odnosum' 'said' '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O']",""" We did not have money for fertiliser , we 're in debt for fuel , and we 're borrowing diesel , "" Odnosum said .","['""(O)', 'We(O)', 'did(O)', 'not(O)', 'have(O)', 'money(O)', 'for(O)', 'fertiliser(O)', ',(O)', 'we(O)', ""'re(O)"", 'in(O)', 'debt(O)', 'for(O)', 'fuel(O)', ',(O)', 'and(O)', 'we(O)', ""'re(O)"", 'borrowing(O)', 'diesel(O)', ',(O)', '""(O)', 'Odnosum(B-PER)', 'said(O)', '.(O)']","""(O) We(O) did(O) not(O) have(O) money(O) for(O) fertiliser(O) ,(O) we(O) 're(O) in(O) debt(O) for(O) fuel(O) ,(O) and(O) we(O) 're(O) borrowing(O) diesel(O) ,(O) ""(O) Odnosum(B-PER) said(O) .(O)","Input: "" We did not have money for fertiliser , we 're in debt for fuel , and we 're borrowing diesel , "" Odnosum said .
Output: ""(O) We(O) did(O) not(O) have(O) money(O) for(O) fertiliser(O) ,(O) we(O) 're(O) in(O) debt(O) for(O) fuel(O) ,(O) and(O) we(O) 're(O) borrowing(O) diesel(O) ,(O) ""(O) Odnosum(B-PER) said(O) .(O)"
1934,"['At' 'Trent' 'Bridge' ':' 'Nottinghamshire' '392-6' '(' 'G.' 'Archer'
 '143' 'not']","['O', 'B-LOC', 'I-LOC', 'O', 'B-ORG', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O']",At Trent Bridge : Nottinghamshire 392-6 ( G. Archer 143 not,"['At(O)', 'Trent(B-LOC)', 'Bridge(I-LOC)', ':(O)', 'Nottinghamshire(B-ORG)', '392-6(O)', '((O)', 'G.(B-PER)', 'Archer(I-PER)', '143(O)', 'not(O)']",At(O) Trent(B-LOC) Bridge(I-LOC) :(O) Nottinghamshire(B-ORG) 392-6(O) ((O) G.(B-PER) Archer(I-PER) 143(O) not(O),"Input: At Trent Bridge : Nottinghamshire 392-6 ( G. Archer 143 not
Output: At(O) Trent(B-LOC) Bridge(I-LOC) :(O) Nottinghamshire(B-ORG) 392-6(O) ((O) G.(B-PER) Archer(I-PER) 143(O) not(O)"
13625,"['Shares' 'in' 'Spanish' 'oil' 'and' 'chemicals' 'group' 'Repsol' 'were'
 'up' '65' 'pesetas' 'to' '4,150' 'after' 'the' 'company' 'announced'
 'net' 'first' 'half' 'profits' 'fell' '1.1' 'percent' 'to' '61.45'
 'billion' 'pesetas' 'on' 'the' 'previous' 'year' '.']","['O', 'O', 'B-MISC', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","Shares in Spanish oil and chemicals group Repsol were up 65 pesetas to 4,150 after the company announced net first half profits fell 1.1 percent to 61.45 billion pesetas on the previous year .","['Shares(O)', 'in(O)', 'Spanish(B-MISC)', 'oil(O)', 'and(O)', 'chemicals(O)', 'group(O)', 'Repsol(B-ORG)', 'were(O)', 'up(O)', '65(O)', 'pesetas(O)', 'to(O)', '4,150(O)', 'after(O)', 'the(O)', 'company(O)', 'announced(O)', 'net(O)', 'first(O)', 'half(O)', 'profits(O)', 'fell(O)', '1.1(O)', 'percent(O)', 'to(O)', '61.45(O)', 'billion(O)', 'pesetas(O)', 'on(O)', 'the(O)', 'previous(O)', 'year(O)', '.(O)']","Shares(O) in(O) Spanish(B-MISC) oil(O) and(O) chemicals(O) group(O) Repsol(B-ORG) were(O) up(O) 65(O) pesetas(O) to(O) 4,150(O) after(O) the(O) company(O) announced(O) net(O) first(O) half(O) profits(O) fell(O) 1.1(O) percent(O) to(O) 61.45(O) billion(O) pesetas(O) on(O) the(O) previous(O) year(O) .(O)","Input: Shares in Spanish oil and chemicals group Repsol were up 65 pesetas to 4,150 after the company announced net first half profits fell 1.1 percent to 61.45 billion pesetas on the previous year .
Output: Shares(O) in(O) Spanish(B-MISC) oil(O) and(O) chemicals(O) group(O) Repsol(B-ORG) were(O) up(O) 65(O) pesetas(O) to(O) 4,150(O) after(O) the(O) company(O) announced(O) net(O) first(O) half(O) profits(O) fell(O) 1.1(O) percent(O) to(O) 61.45(O) billion(O) pesetas(O) on(O) the(O) previous(O) year(O) .(O)"
5370,['NATIONAL' 'LEAGUE'],"['B-MISC', 'I-MISC']",NATIONAL LEAGUE,"['NATIONAL(B-MISC)', 'LEAGUE(I-MISC)']",NATIONAL(B-MISC) LEAGUE(I-MISC),"Input: NATIONAL LEAGUE
Output: NATIONAL(B-MISC) LEAGUE(I-MISC)"
